key,name,review_count,rating,latitude,longitude,street_name,distance,pricing,categories
0,Saku,243,4.3,49.2631006,-123.11667523250104,548 W Broadway,178.8453436692719,$$,japanese
0,Burgoo Bistros,503,3.9,49.25765498958033,-123.100815,3096 Main Street,1122.5629716564235,$$,"comfortfood,bistros"
0,The Cascade Room,235,3.9,49.2617,-123.10062,2616 Main Street,992.5014069727342,$$,"pubs,newcanadian,cocktailbars"
0,Key Party,27,4.4,49.26448,-123.10132,2303 Main Street,983.9017055108927,,lounges
0,La Taqueria Pinche Taco Shop,685,4.2,49.263559,-123.112736,2450 Yukon Street,169.51745604912014,$$,mexican
0,CRAFT Beer Market,522,3.4,49.2702147,-123.1060713,85 W 1st Avenue,1050.385161986049,$$,"beerbar,burgers,newcanadian"
0,Gusto A Taste of Italy,88,4.2,49.2714006565536,-123.10593623668,1610 Salt St,1165.8718777304118,$$,"desserts,italian,coffee"
0,V Yaletown,6,3.7,49.2588426791359,-123.114166259766,1095 Mainland Street,405.5753364288537,$$,"newcanadian,venues,lounges"
0,Seaport City Seafood Restaurant,47,4.2,49.263921119674905,-123.115152,2425 Cambie Street,168.6152620637239,,"dimsum,seafood,cantonese"
0,Yolks,357,3.7,49.2631139,-123.1163529,546 W Broadway,170.3240366141957,$$,"coffee,breakfast_brunch"
0,Anh and Chi,669,4.0,49.2550314422938,-123.100882202153,3388 Main Street,1284.2105761524042,$$$,"vietnamese,cocktailbars"
0,Italia Bella Bar & Grill,39,4.0,49.2632473,-123.1061808,53 West Broadway,602.1691657637605,$$,"italian,bars"
0,Holiday Inn Vancouver-Centre,34,3.6,49.263582,-123.120286,711 W Broadway,444.3389962808351,$$,"hotels,venues"
0,Hokkaido Ramen Santouka,229,4.2,49.263127,-123.1168917,558 W Broadway,191.04423406538024,$$,"noodles,ramen,soup"
0,Argo Café,85,4.1,49.2684636930376,-123.104528329935,1836 Ontario Street,976.9496054129038,$$,"french,asianfusion,newcanadian"
0,El Camino's,203,3.5,49.2561154,-123.1010503,3250 Main Street,1212.6316976745975,$$,latin
0,Fatburger,81,3.1,49.26331,-123.11074,255 W Broadway,285.4781565463246,$$,"burgers,hotdogs"
0,Good Co. Bars,82,3.2,49.2590286,-123.1008305,2904 Main Street,1056.9307893777252,$$,bars
0,Cactus Club Cafe,150,3.8,49.2633734327403,-123.117130327243,575 Broadway W,221.48393348384232,$$,"newcanadian,cocktailbars"
0,Johnnie Fox's Irish Pub,120,3.9,49.27142,-123.10129,1601 Main Street,1395.6161875905582,$$,"irish,pubs"
1,Bartholomew Bar,45,4.0,49.2761722,-123.1193528,1026 Mainland Street,225.67185208386982,,"bars,butcher"
1,The Flying Pig,1325,4.0,49.27501,-123.122,1168 Hamilton Street,54.99091675773941,$$,"newcanadian,seafood"
1,MeeT in Yaletown,172,4.1,49.2748495736666,-123.121902530398,1165 Mainland Street,32.13664150540246,$$,"comfortfood,gluten_free,vegetarian"
1,The Parlour,467,3.9,49.276835,-123.120221,1011 Hamilton Street,277.59950902751035,$$,"pizza,lounges,tapasmallplates"
1,Banter Room,125,3.4,49.2763185,-123.1196683,1039 Mainland St,247.23876688061384,$$,"newcanadian,bars,breakfast_brunch"
1,Maxine's Cafe & Bar,93,4.2,49.27807,-123.13131,1325 Burrard Street,789.1669638774405,$$,"bars,breakfast_brunch,cafes"
1,Linh Cafe,317,3.9,49.2746716,-123.12989802,1428 Granville Street,558.2055169851526,$$,"vietnamese,french"
1,Brix & Mortar,323,4.1,49.275633270546194,-123.12192123186074,1137 Hamilton Street,118.91559950033138,$$$,"wine_bars,newcanadian,venues"
1,OEB Breakfast Co. Yaletown,824,4.3,49.27348,-123.119278,1137 Marinaside Crescent,222.4819795578938,$$,breakfast_brunch
1,The Refinery,154,3.9,49.2781499,-123.12529,1115 Granville Street,466.8910060663272,$$,"wine_bars,gluten_free,tapasmallplates"
1,Fritz European Fry House,833,4.2,49.2772045,-123.1265253,718 Davie Street,465.3298909912735,$,"hotdogs,poutineries,modern_european"
1,Robba da Matti,506,4.2,49.2753397,-123.1208967,1127 Mainland Street,108.89878886640875,$$,"italian,tapas"
1,Parker Rooftop,9,4.6,49.276163922889424,-123.13018575310709,1379 Howe Street,632.5871992801669,,"desserts,mexican,cocktailbars"
1,Mean Poutine,280,3.9,49.2794438014385,-123.123368918896,718 Nelson Street,553.9471819412128,$,"hotdog,hotdogs,poutineries"
1,Hendricks Resto-Lounge,24,3.8,49.27984,-123.11688,433 Robson Street,677.7117218862822,$$,"lounges,breakfast_brunch,dinnertheater"
1,OPUS Bar,21,3.5,49.2748359,-123.1228907,350 Davie Street,67.00628253285569,$$,lounges
1,District Bar & Restaurant,96,3.8,49.2777057046774,-123.114148463454,121 Robson Street,656.7874248201301,$$,"cocktailbars,beerbar,burgers"
1,Lupo,449,4.3,49.27823,-123.1174,869 Hamilton Street,517.4288786643201,$$$,italian
1,Alchemy Bar and Kitchen,1,5.0,49.27422,-123.124,1269 Hamilton St,159.97823072587425,,"burgers,cocktailbars,beer_and_wine"
1,TWB The Wine Bar,32,3.6,49.2733612,-123.1194153,1167 Marinaside Crescent,215.02330662456512,$$,wine_bars
2,La Taqueria Pinche Taco Shop,523,4.3,49.282912,-123.110593,322 W Hastings Street,351.4867076573649,$$,"mexican,cocktailbars"
2,District Bar & Restaurant,96,3.8,49.2777057046774,-123.114148463454,121 Robson Street,369.2493139334792,$$,"cocktailbars,beerbar,burgers"
2,The Keefer Bar,306,4.3,49.2794866783565,-123.101473627377,135 Keefer Street,630.4282194677262,$$,"lounges,cocktailbars"
2,Stock and Supply,26,4.1,49.28416,-123.1127,550 West Hastings Street,527.9804072466172,,"newcanadian,breakfast_brunch,cocktailbars"
2,The Magnet,20,4.8,49.2824018,-123.1110785,309 W Pender Street,309.57735006487997,,"beerbar,tapasmallplates,cocktailbars"
2,ARC Restaurant,179,4.0,49.2872868,-123.1137298,900 Canada Place Way,875.7840126272263,$$$,"newcanadian,cocktailbars"
2,Bartholomew Bar,45,4.0,49.2761722,-123.1193528,1026 Mainland Street,804.5107705253844,,"bars,butcher"
2,Hendricks Resto-Lounge,24,3.8,49.27984,-123.11688,433 Robson Street,499.6299793746088,$$,"lounges,breakfast_brunch,dinnertheater"
2,Alouette Bistro,66,4.2,49.2853,-123.11829,567 Hornby Street,851.7734207833488,,"french,seafood,cocktailbars"
2,Browns Socialhouse QE Theatre,50,4.2,49.28022,-123.11287,675 Cambie St,220.07697343059286,$$,"burgers,pubs"
2,Medina Cafe,2624,4.2,49.2804429972571,-123.117036269849,780 Richards Street,504.9113713715522,$$,"breakfast_brunch,mideastern,wine_bars"
2,Jam Cafe on Beatty,1417,4.4,49.2802586,-123.1096376,556 Beatty Street,65.35093516696821,$$,breakfast_brunch
2,The Flying Pig,1325,4.0,49.27501,-123.122,1168 Hamilton Street,1009.6039337825305,$$,"newcanadian,seafood"
2,Twisted Fork,1115,4.2,49.283194,-123.104445,213 Carral Street,562.9881872591347,$$,"french,breakfast_brunch"
2,Fanny Bay Oyster Bar & Shellfish Market,818,4.4,49.2787525,-123.1138689,762 Cambie St,314.1769534370135,$$,"seafood,seafoodmarkets"
2,Six Acres,293,4.0,49.2833119,-123.1044042,203 Carrall Street,574.1481541322858,$$,"pubs,newcanadian"
2,Alibi Room,573,4.3,49.284201944511,-123.1001915385,157 Alexander Street,875.059952911082,$$,"pubs,newcanadian,gastropubs"
2,Lupo,449,4.3,49.27823,-123.1174,869 Hamilton Street,550.3615968158214,$$$,italian
2,Kokoro Tokyo Mazesoba,465,4.1,49.2833927,-123.115078,551 Seymour Street,540.1162628942153,$$,japanese
2,LOCAL Public Eatery Gastown,147,4.2,49.2835742,-123.1039517,3 Alexander Street,623.6448128921631,$$,gastropubs
3,Burgoo Bistros,503,3.9,49.25765498958033,-123.100815,3096 Main Street,977.2988478153842,$$,"comfortfood,bistros"
3,Published On Main,126,4.4,49.25283186017385,-123.10116032897228,3593 Main Street,1244.355431482153,,"tapasmallplates,wine_bars,cocktailbars"
3,Saku,243,4.3,49.2631006,-123.11667523250104,548 W Broadway,361.01623385713395,$$,japanese
3,The Cascade Room,235,3.9,49.2617,-123.10062,2616 Main Street,932.6403723158178,$$,"pubs,newcanadian,cocktailbars"
3,Key Party,27,4.4,49.26448,-123.10132,2303 Main Street,991.520700245232,,lounges
3,V Yaletown,6,3.7,49.2588426791359,-123.114166259766,1095 Mainland Street,201.12031473762966,$$,"newcanadian,venues,lounges"
3,La Taqueria Pinche Taco Shop,685,4.2,49.263559,-123.112736,2450 Yukon Street,333.8215089303317,$$,mexican
3,Anh and Chi,669,4.0,49.2550314422938,-123.100882202153,3388 Main Street,1105.5769743827439,$$$,"vietnamese,cocktailbars"
3,Italia Bella Bar & Grill,39,4.0,49.2632473,-123.1061808,53 West Broadway,607.5514552813734,$$,"italian,bars"
3,El Camino's,203,3.5,49.2561154,-123.1010503,3250 Main Street,1045.8942342337511,$$,latin
3,Seaport City Seafood Restaurant,47,4.2,49.263921119674905,-123.115152,2425 Cambie Street,388.277514567383,,"dimsum,seafood,cantonese"
3,Good Co. Bars,82,3.2,49.2590286,-123.1008305,2904 Main Street,936.1344632013061,$$,bars
3,Fatburger,81,3.1,49.26331,-123.11074,255 W Broadway,364.282039827287,$$,"burgers,hotdogs"
3,Argo Café,85,4.1,49.2684636930376,-123.104528329935,1836 Ontario Street,1090.3928000904261,$$,"french,asianfusion,newcanadian"
3,Holiday Inn Vancouver-Centre,34,3.6,49.263582,-123.120286,711 W Broadway,593.4841383481313,$$,"hotels,venues"
3,Yolks,357,3.7,49.2631139,-123.1163529,546 W Broadway,355.8101007883073,$$,"coffee,breakfast_brunch"
3,Cactus Club Cafe,150,3.8,49.2633734327403,-123.117130327243,575 Broadway W,405.48791085759456,$$,"newcanadian,cocktailbars"
3,Bao Down Gastropub + Raw bar,246,2.8,49.2694405,-123.1070806,115 2nd Avenue W,1089.0302288925977,$$,"thai,filipino,asianfusion"
3,The Watson,7,4.7,49.25774,-123.10083,3080 Main Street,973.4648576281927,,cocktailbars
3,Uncle Abe's,17,3.5,49.258107,-123.100949,3032 Main Street,960.6528333645432,,tradamerican
4,Saku,243,4.3,49.2631006,-123.11667523250104,548 W Broadway,147.2713510393724,$$,japanese
4,La Taqueria Pinche Taco Shop,685,4.2,49.263559,-123.112736,2450 Yukon Street,372.63675925232536,$$,mexican
4,CRAFT Beer Market,522,3.4,49.2702147,-123.1060713,85 W 1st Avenue,1079.7403806682014,$$,"beerbar,burgers,newcanadian"
4,Gusto A Taste of Italy,88,4.2,49.2714006565536,-123.10593623668,1610 Salt St,1172.9880979777095,$$,"desserts,italian,coffee"
4,Seaport City Seafood Restaurant,47,4.2,49.263921119674905,-123.115152,2425 Cambie Street,192.90254831666505,,"dimsum,seafood,cantonese"
4,The Wicklow Public House,90,3.4,49.2687879,-123.1181376,610 Stamps Landing,507.65517725735674,$$,pubs
4,Argo Café,85,4.1,49.2684636930376,-123.104528329935,1836 Ontario Street,1070.8055113106325,$$,"french,asianfusion,newcanadian"
4,Yolks,357,3.7,49.2631139,-123.1163529,546 W Broadway,151.79868082309005,$$,"coffee,breakfast_brunch"
4,Hokkaido Ramen Santouka,229,4.2,49.263127,-123.1168917,558 W Broadway,141.58577810528803,$$,"noodles,ramen,soup"
4,V Yaletown,6,3.7,49.2588426791359,-123.114166259766,1095 Mainland Street,652.1654710713647,$$,"newcanadian,venues,lounges"
4,Holiday Inn Vancouver-Centre,34,3.6,49.263582,-123.120286,711 W Broadway,195.53151834653028,$$,"hotels,venues"
4,Dynasty Seafood Restaurant,322,3.6,49.2635999,-123.12138,777 W Broadway,268.51444766674626,$$,"dimsum,seafood,cantonese"
4,Cactus Club Cafe,150,3.8,49.2633734327403,-123.117130327243,575 Broadway W,104.52190649549027,$$,"newcanadian,cocktailbars"
4,Italia Bella Bar & Grill,39,4.0,49.2632473,-123.1061808,53 West Broadway,847.9507721300166,$$,"italian,bars"
4,Bao Down Gastropub + Raw bar,246,2.8,49.2694405,-123.1070806,115 2nd Avenue W,962.9608063704735,$$,"thai,filipino,asianfusion"
4,Mahony’s Tavern,164,2.7,49.268991869566904,-123.11856069065676,601 Stamps Landing,534.2369328939089,$$,irish_pubs
4,Fatburger,81,3.1,49.26331,-123.11074,255 W Broadway,525.5485494270271,$$,"burgers,hotdogs"
4,Chef's Choice Chinese Cuisine,32,3.8,49.2636682,-123.1254885,955 West Broadway,563.2237742849088,,"seafood,dimsum,cantonese"
4,Tap & Barrel - Olympic Village,462,3.1,49.2715389,-123.106136,75 Athletes Way,1173.036881624361,$$,"tradamerican,wine_bars,beerbar"
4,Tozen Sushi Bar,7,4.3,49.263536,-123.125689,967 West Broadway,576.0405409778729,,"japanese,sushi,seafood"
5,Bartholomew Bar,45,4.0,49.2761722,-123.1193528,1026 Mainland Street,659.3917074608713,,"bars,butcher"
5,The Flying Pig,1325,4.0,49.27501,-123.122,1168 Hamilton Street,683.6236259301785,$$,"newcanadian,seafood"
5,MeeT in Yaletown,172,4.1,49.2748495736666,-123.121902530398,1165 Mainland Street,662.1743562491458,$$,"comfortfood,gluten_free,vegetarian"
5,The Keefer Bar,306,4.3,49.2794866783565,-123.101473627377,135 Keefer Street,1376.289824507143,$$,"lounges,cocktailbars"
5,OEB Breakfast Co. Yaletown,824,4.3,49.27348,-123.119278,1137 Marinaside Crescent,416.47047193128583,$$,breakfast_brunch
5,District Bar & Restaurant,96,3.8,49.2777057046774,-123.114148463454,121 Robson Street,762.4677043427577,$$,"cocktailbars,beerbar,burgers"
5,TWB The Wine Bar,32,3.6,49.2733612,-123.1194153,1167 Marinaside Crescent,422.0149304617529,$$,wine_bars
5,Banter Room,125,3.4,49.2763185,-123.1196683,1039 Mainland St,698.9889171206974,$$,"newcanadian,bars,breakfast_brunch"
5,CRAFT Beer Market,522,3.4,49.2702147,-123.1060713,85 W 1st Avenue,659.4047794998806,$$,"beerbar,burgers,newcanadian"
5,The Parlour,467,3.9,49.276835,-123.120221,1011 Hamilton Street,759.453879878686,$$,"pizza,lounges,tapasmallplates"
5,Brix & Mortar,323,4.1,49.275633270546194,-123.12192123186074,1137 Hamilton Street,724.1496066251535,$$$,"wine_bars,newcanadian,venues"
5,Alchemy Bar and Kitchen,1,5.0,49.27422,-123.124,1269 Hamilton St,744.3454827951442,,"burgers,cocktailbars,beer_and_wine"
5,Gusto A Taste of Italy,88,4.2,49.2714006565536,-123.10593623668,1610 Salt St,667.6148591402839,$$,"desserts,italian,coffee"
5,Lupo,449,4.3,49.27823,-123.1174,869 Hamilton Street,829.6533282808809,$$$,italian
5,Robba da Matti,506,4.2,49.2753397,-123.1208967,1127 Mainland Street,650.3235103250471,$$,"italian,tapas"
5,Hendricks Resto-Lounge,24,3.8,49.27984,-123.11688,433 Robson Street,1002.5804072573492,$$,"lounges,breakfast_brunch,dinnertheater"
5,Mean Poutine,280,3.9,49.2794438014385,-123.123368918896,718 Nelson Street,1125.6163335606657,$,"hotdog,hotdogs,poutineries"
5,Browns Socialhouse QE Theatre,50,4.2,49.28022,-123.11287,675 Cambie St,1013.9904278945874,$$,"burgers,pubs"
5,Argo Café,85,4.1,49.2684636930376,-123.104528329935,1836 Ontario Street,812.815099564415,$$,"french,asianfusion,newcanadian"
5,Fanny Bay Oyster Bar & Shellfish Market,818,4.4,49.2787525,-123.1138689,762 Cambie St,862.6740348726809,$$,"seafood,seafoodmarkets"
6,Bartholomew Bar,45,4.0,49.2761722,-123.1193528,1026 Mainland Street,795.4477077461424,,"bars,butcher"
6,The Flying Pig,1325,4.0,49.27501,-123.122,1168 Hamilton Street,736.0945554091596,$$,"newcanadian,seafood"
6,MeeT in Yaletown,172,4.1,49.2748495736666,-123.121902530398,1165 Mainland Street,712.8632600520739,$$,"comfortfood,gluten_free,vegetarian"
6,Maxine's Cafe & Bar,93,4.2,49.27807,-123.13131,1325 Burrard Street,1389.6625451717737,$$,"bars,breakfast_brunch,cafes"
6,OEB Breakfast Co. Yaletown,824,4.3,49.27348,-123.119278,1137 Marinaside Crescent,510.0150313067858,$$,breakfast_brunch
6,Parker Rooftop,9,4.6,49.276163922889424,-123.13018575310709,1379 Howe Street,1188.2884100572235,,"desserts,mexican,cocktailbars"
6,Linh Cafe,317,3.9,49.2746716,-123.12989802,1428 Granville Street,1047.4653233914328,$$,"vietnamese,french"
6,Alchemy Bar and Kitchen,1,5.0,49.27422,-123.124,1269 Hamilton St,727.2968439773864,,"burgers,cocktailbars,beer_and_wine"
6,The Parlour,467,3.9,49.276835,-123.120221,1011 Hamilton Street,891.9896203209452,$$,"pizza,lounges,tapasmallplates"
6,Brix & Mortar,323,4.1,49.275633270546194,-123.12192123186074,1137 Hamilton Street,794.5003917374679,$$$,"wine_bars,newcanadian,venues"
6,TWB The Wine Bar,32,3.6,49.2733612,-123.1194153,1167 Marinaside Crescent,504.0386402752831,$$,wine_bars
6,Banter Room,125,3.4,49.2763185,-123.1196683,1039 Mainland St,835.3699265929695,$$,"newcanadian,bars,breakfast_brunch"
6,CRAFT Beer Market,522,3.4,49.2702147,-123.1060713,85 W 1st Avenue,886.5008927453202,$$,"beerbar,burgers,newcanadian"
6,District Bar & Restaurant,96,3.8,49.2777057046774,-123.114148463454,121 Robson Street,1017.6684513504733,$$,"cocktailbars,beerbar,burgers"
6,Robba da Matti,506,4.2,49.2753397,-123.1208967,1127 Mainland Street,740.4516213638359,$$,"italian,tapas"
6,Gusto A Taste of Italy,88,4.2,49.2714006565536,-123.10593623668,1610 Salt St,926.3774430342645,$$,"desserts,italian,coffee"
6,The Wicklow Public House,90,3.4,49.2687879,-123.1181376,610 Stamps Landing,51.657371475776365,$$,pubs
6,Fritz European Fry House,833,4.2,49.2772045,-123.1265253,718 Davie Street,1118.533796675244,$,"hotdogs,poutineries,modern_european"
6,Saku,243,4.3,49.2631006,-123.11667523250104,548 W Broadway,656.7376836829743,$$,japanese
6,OPUS Bar,21,3.5,49.2748359,-123.1228907,350 Davie Street,718.9386946207716,$$,lounges
7,The Keefer Bar,306,4.3,49.2794866783565,-123.101473627377,135 Keefer Street,885.9787804082437,$$,"lounges,cocktailbars"
7,CRAFT Beer Market,522,3.4,49.2702147,-123.1060713,85 W 1st Avenue,215.2883240152688,$$,"beerbar,burgers,newcanadian"
7,Gusto A Taste of Italy,88,4.2,49.2714006565536,-123.10593623668,1610 Salt St,130.41792841302146,$$,"desserts,italian,coffee"
7,Bodega On Main,217,3.9,49.27548853708847,-123.09968391901442,1014 Main Street,532.1478151578231,$$,"spanish,tapasmallplates,tapas"
7,Argo Café,85,4.1,49.2684636930376,-123.104528329935,1836 Ontario Street,362.9451596835778,$$,"french,asianfusion,newcanadian"
7,Johnnie Fox's Irish Pub,120,3.9,49.27142,-123.10129,1601 Main Street,244.37698099018561,$$,"irish,pubs"
7,District Bar & Restaurant,96,3.8,49.2777057046774,-123.114148463454,121 Robson Street,981.3322716410872,$$,"cocktailbars,beerbar,burgers"
7,Tap & Barrel - Olympic Village,462,3.1,49.2715389,-123.106136,75 Athletes Way,141.40941929473772,$$,"tradamerican,wine_bars,beerbar"
7,Key Party,27,4.4,49.26448,-123.10132,2303 Main Street,839.1664519397979,,lounges
7,Hendricks Resto-Lounge,24,3.8,49.27984,-123.11688,433 Robson Street,1294.135951739082,$$,"lounges,breakfast_brunch,dinnertheater"
7,Browns Socialhouse QE Theatre,50,4.2,49.28022,-123.11287,675 Cambie St,1119.2464610257232,$$,"burgers,pubs"
7,Barbara,24,4.6,49.2804544,-123.0970391,305 East Pender Street,1113.8636922280946,,"newcanadian,cocktailbars"
7,Lupo,449,4.3,49.27823,-123.1174,869 Hamilton Street,1194.5021177601611,$$$,italian
7,London Pub,116,2.9,49.2784585568905,-123.099521890611,700 Main St,822.6767285697116,$$,pubs
7,Narrow Lounge,120,3.9,49.2683702,-123.1006151,1898 Main St,460.20770872024195,$$,lounges
7,Medina Cafe,2624,4.2,49.2804429972571,-123.117036269849,780 Richards Street,1344.1710287079363,$$,"breakfast_brunch,mideastern,wine_bars"
7,R&B Brewing,67,4.0,49.267258962520614,-123.10330380118866,54 E 4th Avenue,500.46431497732243,$,"breweries,pizza,beerbar"
7,Bao Down Gastropub + Raw bar,246,2.8,49.2694405,-123.1070806,115 2nd Avenue W,331.4889663202047,$$,"thai,filipino,asianfusion"
7,Ivanhoe Pub,35,3.8,49.27505,-123.09954,1038 Main St,504.17025456122474,$,pubs
7,Frankie's Italian Kitchen,167,3.5,49.2779493,-123.1137363,765 Beatty Street,980.2076093527442,$$,"italian,wine_bars,breakfast_brunch"
8,ARC Restaurant,179,4.0,49.2872868,-123.1137298,900 Canada Place Way,62.883395769199176,$$$,"newcanadian,cocktailbars"
8,Stock and Supply,26,4.1,49.28416,-123.1127,550 West Hastings Street,331.24646897576963,,"newcanadian,breakfast_brunch,cocktailbars"
8,La Taqueria Pinche Taco Shop,523,4.3,49.282912,-123.110593,322 W Hastings Street,506.067754307485,$$,"mexican,cocktailbars"
8,Alouette Bistro,66,4.2,49.2853,-123.11829,567 Hornby Street,444.47691958706423,,"french,seafood,cocktailbars"
8,Moose's Down Under,150,4.0,49.285638,-123.11634,830 Pender Street W,306.67955299276593,$$,"pubs,australian,comfortfood"
8,The Lobby Lounge and RawBar,119,3.9,49.28816,-123.11659,1038 Canada Place,271.857352775999,$$$,"lounges,sushi,pianobars"
8,Cactus Club Cafe,864,4.2,49.2895176422553,-123.1181077748714,1085 Canada Place,458.17414884549896,$$,"newcanadian,cocktailbars"
8,Fairmont Pacific Rim,259,4.4,49.2882075728453,-123.117099762805,1038 Canada Place Way,326.06380816800356,$$$$,hotels
8,The Keefer Bar,306,4.3,49.2794866783565,-123.101473627377,135 Keefer Street,1192.3113846652411,$$,"lounges,cocktailbars"
8,The Magnet,20,4.8,49.2824018,-123.1110785,309 W Pender Street,541.9685384890863,,"beerbar,tapasmallplates,cocktailbars"
8,Kokoro Tokyo Mazesoba,465,4.1,49.2833927,-123.115078,551 Seymour Street,451.2325600757887,$$,japanese
8,JOEY Burrard,583,4.1,49.282606,-123.1231879,820 Burrard St,906.979019448835,$$,"newcanadian,lounges,steak"
8,Coal Harbour Bar,7,3.9,49.2881297,-123.1148699,999 Canada Place,235.48805802733472,$$,lounges
8,One Under,40,4.2,49.2846904,-123.1145086,476 Granville Street,300.08458721810564,$$,"sportsbars,newcanadian"
8,Miku,2283,4.4,49.287021370447135,-123.113010703024,200 Granville Street,23.726223653982004,$$$,"japanese,sushi"
8,Medina Cafe,2624,4.2,49.2804429972571,-123.117036269849,780 Richards Street,811.2834268626872,$$,"breakfast_brunch,mideastern,wine_bars"
8,Black Frog Eatery,214,3.8,49.284598,-123.108687,108 Cambie Street,420.3135603616467,$$,"pubs,tradamerican"
8,Twisted Fork,1115,4.2,49.283194,-123.104445,213 Carral Street,757.1196993336021,$$,"french,breakfast_brunch"
8,Six Acres,293,4.0,49.2833119,-123.1044042,203 Carrall Street,747.8434743561377,$$,"pubs,newcanadian"
8,LOT185 Cafe + Wine Bar,9,4.4,49.28971,-123.11607,78-1055 Canada Place,383.76323819787507,,"cafes,wine_bars"
9,Alouette Bistro,66,4.2,49.2853,-123.11829,567 Hornby Street,323.0450109545884,,"french,seafood,cocktailbars"
9,Medina Cafe,2624,4.2,49.2804429972571,-123.117036269849,780 Richards Street,244.34306134099882,$$,"breakfast_brunch,mideastern,wine_bars"
9,Stock and Supply,26,4.1,49.28416,-123.1127,550 West Hastings Street,478.0656099906243,,"newcanadian,breakfast_brunch,cocktailbars"
9,JOEY Burrard,583,4.1,49.282606,-123.1231879,820 Burrard St,337.77713355975555,$$,"newcanadian,lounges,steak"
9,ARC Restaurant,179,4.0,49.2872868,-123.1137298,900 Canada Place Way,644.9501124239057,$$$,"newcanadian,cocktailbars"
9,Hendricks Resto-Lounge,24,3.8,49.27984,-123.11688,433 Robson Street,309.3825880132215,$$,"lounges,breakfast_brunch,dinnertheater"
9,Bartholomew Bar,45,4.0,49.2761722,-123.1193528,1026 Mainland Street,715.3775462536241,,"bars,butcher"
9,La Taqueria Pinche Taco Shop,523,4.3,49.282912,-123.110593,322 W Hastings Street,579.2186067533411,$$,"mexican,cocktailbars"
9,Kokoro Tokyo Mazesoba,465,4.1,49.2833927,-123.115078,551 Seymour Street,276.0416300904475,$$,japanese
9,The Flying Pig,1325,4.0,49.27501,-123.122,1168 Hamilton Street,857.8767586870931,$$,"newcanadian,seafood"
9,Moose's Down Under,150,4.0,49.285638,-123.11634,830 Pender Street W,392.94067057661454,$$,"pubs,australian,comfortfood"
9,Japadog,871,3.9,49.2802668,-123.1184049,530 Robson Street,238.40600113396735,$,"hotdog,foodstands"
9,District Bar & Restaurant,96,3.8,49.2777057046774,-123.114148463454,121 Robson Street,612.4019887725459,$$,"cocktailbars,beerbar,burgers"
9,The Magnet,20,4.8,49.2824018,-123.1110785,309 W Pender Street,540.7624007896793,,"beerbar,tapasmallplates,cocktailbars"
9,Mean Poutine,280,3.9,49.2794438014385,-123.123368918896,718 Nelson Street,480.9960064426118,$,"hotdog,hotdogs,poutineries"
9,Maxine's Cafe & Bar,93,4.2,49.27807,-123.13131,1325 Burrard Street,1053.77454950091,$$,"bars,breakfast_brunch,cafes"
9,Lupo,449,4.3,49.27823,-123.1174,869 Hamilton Street,476.70993084961685,$$$,italian
9,Notch8 Restaurant & Bar,186,3.6,49.28383897137475,-123.12050066982682,900 W Georgia Street,213.2784384007061,$$$,bars
9,Browns Socialhouse QE Theatre,50,4.2,49.28022,-123.11287,675 Cambie St,478.0151639427128,$$,"burgers,pubs"
9,MeeT in Yaletown,172,4.1,49.2748495736666,-123.121902530398,1165 Mainland Street,875.2251050547164,$$,"comfortfood,gluten_free,vegetarian"
10,ARC Restaurant,179,4.0,49.2872868,-123.1137298,900 Canada Place Way,350.31214809171155,$$$,"newcanadian,cocktailbars"
10,Alouette Bistro,66,4.2,49.2853,-123.11829,567 Hornby Street,200.03474356113028,,"french,seafood,cocktailbars"
10,Stock and Supply,26,4.1,49.28416,-123.1127,550 West Hastings Street,537.1220700523669,,"newcanadian,breakfast_brunch,cocktailbars"
10,Cactus Club Cafe,864,4.2,49.2895176422553,-123.1181077748714,1085 Canada Place,271.07561739313024,$$,"newcanadian,cocktailbars"
10,Moose's Down Under,150,4.0,49.285638,-123.11634,830 Pender Street W,228.11440495559728,$$,"pubs,australian,comfortfood"
10,The Lobby Lounge and RawBar,119,3.9,49.28816,-123.11659,1038 Canada Place,189.62945472585665,$$$,"lounges,sushi,pianobars"
10,Fairmont Pacific Rim,259,4.4,49.2882075728453,-123.117099762805,1038 Canada Place Way,162.2605431806719,$$$$,hotels
10,JOEY Burrard,583,4.1,49.282606,-123.1231879,820 Burrard St,602.0719082847303,$$,"newcanadian,lounges,steak"
10,La Taqueria Pinche Taco Shop,523,4.3,49.282912,-123.110593,322 W Hastings Street,741.4323813082201,$$,"mexican,cocktailbars"
10,Cactus Club Cafe,490,4.1,49.28554081466174,-123.11881637137162,588 Burrard Street,174.10688751863188,$$,"newcanadian,cocktailbars"
10,Kokoro Tokyo Mazesoba,465,4.1,49.2833927,-123.115078,551 Seymour Street,481.15294580766266,$$,japanese
10,The Magnet,20,4.8,49.2824018,-123.1110785,309 W Pender Street,746.0506488326488,,"beerbar,tapasmallplates,cocktailbars"
10,LOT185 Cafe + Wine Bar,9,4.4,49.28971,-123.11607,78-1055 Canada Place,224.69724963931455,,"cafes,wine_bars"
10,Medina Cafe,2624,4.2,49.2804429972571,-123.117036269849,780 Richards Street,748.0034943089707,$$,"breakfast_brunch,mideastern,wine_bars"
10,Showcase Restaurant & Bar,136,4.1,49.2879858,-123.1204414,1122 West Hastings Street,144.8284720216388,$$,"seafood,bars"
